표현,accord,해당군 수,해당군 비율,전체 비율,배수,배수 CI하한,순환,신호
복잡하게 변하는 향,cinnamon,138,0.03664365374402549,0.04077028442510676,0.898783372761068,0.7515978688710915,False,False
복잡하게 변하는 향,rose,550,0.1460435475305364,0.16380630086213843,0.891562453714455,0.8227060463049944,False,False
복잡하게 변하는 향,citrus,1379,0.36617100371747213,0.41447103376037386,0.8834658489769726,0.846342277053431,False,False
복잡하게 변하는 향,violet,185,0.04912373871481678,0.05575698976714205,0.8810328340890045,0.7572317910450176,False,False
복잡하게 변하는 향,white floral,909,0.24137015400955922,0.27693175408911447,0.87158713453961,0.8222356861450458,False,False
복잡하게 변하는 향,lavender,200,0.053106744556558685,0.06147772137619854,0.8638372302640234,0.7473378801313897,False,False
복잡하게 변하는 향,ozonic,145,0.038502389803505045,0.04463782128756748,0.8625508300565002,0.7248835055368975,False,False
복잡하게 변하는 향,tuberose,127,0.033722782793414764,0.03923938441704939,0.8594116165278658,0.7124830300474129,False,False
복잡하게 변하는 향,fresh,777,0.20631970260223048,0.24027072758037224,0.8586967904078748,0.8049059658952896,False,False
복잡하게 변하는 향,conifer,35,0.00929368029739777,0.011441463218112964,0.8122807476831249,0.5444251814463603,False,False
복잡하게 변하는 향,anis,34,0.009028146574614976,0.011280315848843767,0.8003451938396177,0.532536535470235,False,False
