composition,fragrantica_id,x,y,family,korea_rank
D0 현재,64092,7.948002815246582,7.105853080749512,GREEN,187
D0 현재,62372,13.124041557312012,10.490511894226074,FLORAL,188
D0 현재,74739,13.877554893493652,9.112451553344727,FLORAL,189
D0 현재,120743,12.266362190246582,11.587116241455078,WOODY,190
D0 현재,32523,8.60627269744873,6.082481861114502,WOODY,191
D0 현재,49827,13.568639755249023,9.907381057739258,FLORAL,192
D0 현재,124051,11.87702751159668,10.847821235656738,MUSK,193
D0 현재,46300,12.130613327026367,8.449050903320312,MUSK,194
D0 현재,21547,12.725320816040039,9.443314552307129,FLORAL,195
D0 현재,104123,11.960311889648438,8.708903312683105,MUSK,196
D0 현재,132011,8.724862098693848,8.876397132873535,CITRUS,197
D0 현재,114281,7.412487030029297,5.753252983093262,MUSK,198
D0 현재,114188,9.929842948913574,7.460544109344482,CITRUS,199
D0 현재,98469,9.371563911437988,9.526786804199219,FLORAL,200
D1 cap30,65738,5.289947032928467,1.6477382183074951,MUSK,1
D1 cap30,83,5.41757869720459,-1.1848137378692627,GREEN,2
D1 cap30,74041,6.801234245300293,-1.9751192331314087,AQUATIC,3
D1 cap30,132132,-0.13135045766830444,-0.6622035503387451,FLORAL,4
D1 cap30,9110,-1.6560471057891846,0.043604377657175064,FLORAL,5
D1 cap30,10131,-1.7295610904693604,-1.7704296112060547,MUSK,6
D1 cap30,14214,-0.9782703518867493,-0.2022296041250229,FLORAL,7
D1 cap30,32134,5.386486530303955,-0.43051591515541077,GREEN,8
D1 cap30,20542,-2.430593252182007,-0.8771703839302063,FLORAL,9
D1 cap30,6686,-2.4841480255126953,-0.8997534513473511,FLORAL,10
D1 cap30,68905,-0.21917609870433807,-0.29829394817352295,FLORAL,11
D1 cap30,78945,-1.3114653825759888,-0.14105930924415588,FLORAL,12
D1 cap30,72040,4.02244234085083,-0.09604692459106445,GREEN,13
D1 cap30,75979,-2.2381246089935303,-1.024208426475525,FLORAL,14
D1 cap30,6188,-1.9751083850860596,-1.4452157020568848,MUSK,15
D1 cap30,8441,-1.7262945175170898,0.0960589274764061,FLORAL,16
D1 cap30,15134,4.6372599601745605,-0.5865872502326965,GREEN,17
D1 cap30,6458,4.930121421813965,1.530905842781067,WOODY,18
D1 cap30,68919,5.112545490264893,1.7465323209762573,MUSK,19
D1 cap30,276,4.911076545715332,-1.277699589729309,CITRUS,20
D1 cap30,1483,3.6385841369628906,-0.9341725707054138,WOODY,21
D1 cap30,56741,0.9370610117912292,0.38826942443847656,GOURMAND,22
D1 cap30,1360,-1.5905853509902954,0.4274002015590668,FLORAL,23
D1 cap30,131717,-2.58676815032959,-1.348575472831726,MUSK,24
D1 cap30,607,5.705906391143799,-2.114884853363037,CITRUS,25
D1 cap30,39970,1.039424180984497,0.38248786330223083,GOURMAND,26
D1 cap30,31661,0.5958442687988281,-0.18954354524612427,GOURMAND,27
D1 cap30,611,3.265681266784668,-0.2353258728981018,WOODY,28
D1 cap30,30796,3.7420148849487305,-1.4634982347488403,CITRUS,29
D1 cap30,184,-1.0579513311386108,-0.0919574722647667,FLORAL,30
D1 cap30,12192,4.628930568695068,-2.3666186332702637,CITRUS,31
